timestamp,git_sha,version,benchmark,low,estimate,high,unit
2026-04-02T03:08:51Z,04f74df,0.29.4,noise_salt_pepper_1080p,4.5379,4.5546,4.5716,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,median_r1_512x512,15.271,15.347,15.429,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,bilateral_r2_256x256,13.636,13.690,13.749,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,vibrance_1080p,7.7903,7.8177,7.8465,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,channel_mixer_1080p,4.8341,4.8540,4.8746,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,threshold_1080p,2.5760,2.5912,2.6077,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,flood_fill_1080p_uniform,60.741,61.075,61.446,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,auto_white_balance_1080p,7.1932,7.2404,7.2897,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_blend_normal_1080p,6.1773,6.3639,6.5602,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_blend_normal_1080p,5.2589,5.3800,5.5066,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_invert_1080p,4.2001,4.4157,4.6445,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_invert_1080p,1.1245,1.1424,1.1620,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_grayscale_1080p,3.5087,3.5596,3.6119,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_grayscale_1080p,2.4449,2.4770,2.5130,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_brightness_contrast_1080p,4.0535,4.2558,4.4670,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_brightness_1080p,962.41,972.70,983.40,µs
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_saturation_1080p,5.8560,5.9669,6.0846,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_saturation_1080p,7.1791,7.2173,7.2569,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_gaussian_blur_r3_1080p,20.339,20.649,20.980,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_gaussian_blur_r3_1080p,87.764,90.514,93.522,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_chain_invert_brightness_saturation_1080p,10.911,11.141,11.380,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_sequential_invert_brightness_saturation_1080p,17.795,18.437,19.068,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_noise_gaussian_1080p,4.8002,5.0364,5.2842,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_noise_gaussian_1080p,57.254,57.605,58.041,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_dissolve_1080p,5.3462,5.3706,5.3990,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_dissolve_1080p,9.9149,9.9411,9.9683,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_fade_1080p,3.3584,3.3915,3.4252,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_fade_1080p,6.7485,6.7758,6.8074,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_crop_1080p_to_720p,2.5818,2.6083,2.6382,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_crop_1080p_to_720p,149.56,176.82,217.34,µs
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_resize_bilinear_1080p_to_720p,4.8069,4.9171,5.0344,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_resize_bilinear_1080p_to_720p,30.991,31.236,31.428,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,gpu_flip_horizontal_1080p,13.207,14.034,14.892,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,cpu_flip_horizontal_1080p,1.7967,1.8370,1.8786,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,luminance_histogram_1080p,4.5860,4.6013,4.6173,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,rgb_histograms_1080p,1.6311,1.6365,1.6428,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,equalize_1080p,12.958,12.975,12.995,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,auto_levels_1080p,7.3511,7.3630,7.3767,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,chi_squared_256bins,268.86,269.11,269.38,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,srgb_v2_profile_generation,24.255,24.354,24.461,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,icc_from_bytes_srgb_v2,78.991,79.370,79.740,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,icc_apply_mid_gray,40.791,40.863,40.937,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,icc_apply_white,27.647,27.704,27.770,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,icc_apply_black,15.984,16.020,16.061,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,icc_apply_saturated_red,19.967,20.007,20.048,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,tone_curve_gamma_2_2,10.878,10.892,10.908,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,tone_curve_table_256,5.8109,5.8248,5.8405,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,spd_to_xyz,61.385,61.488,61.593,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,xyz_to_cct,4.1874,4.1915,4.1961,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,wavelength_to_xyz,4.0201,4.0297,4.0408,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,blackbody_spd,881.33,882.30,883.41,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,color_temperature_to_rgb,12.158,12.172,12.187,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,cie_cmf_at,3.5887,3.5952,3.6016,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,color_rendering_index,791.53,792.24,793.00,ns
2026-04-02T03:08:51Z,04f74df,0.29.4,xyz_conversion_roundtrip,853.83,855.82,858.24,ps
2026-04-02T03:08:51Z,04f74df,0.29.4,crop_1080p_to_720p,121.65,122.81,124.30,µs
2026-04-02T03:08:51Z,04f74df,0.29.4,resize_nearest_1080p_to_720p,1.3852,1.3874,1.3900,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,resize_bilinear_1080p_to_720p,17.465,17.493,17.527,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,flip_horizontal_1080p,1.6551,1.6622,1.6700,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,flip_vertical_1080p,492.68,498.20,504.22,µs
2026-04-02T03:08:51Z,04f74df,0.29.4,affine_rotate_512x512,5.9042,5.9141,5.9255,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,resize_bicubic_1080p_to_720p,91.400,91.485,91.579,ms
2026-04-02T03:08:51Z,04f74df,0.29.4,perspective_identity_512x512,7.3365,7.3470,7.3592,ms
